areaId,ms_x,ms_y,RU5,RU6,RU9,RU11,RU12
3,5.03236,33.5781,-63.0252,-42.4033,-36.298,-43.5842,-93.0424
3,5.53236,33.5781,-54.0021,-30.6187,-30.9153,-42.7141,-92.6812
3,6.03236,33.5781,-59.4933,-25.8399,-44.5574,-43.6516,-91.9157
3,6.53236,33.5781,-58.8111,-48.0534,-34.1967,-41.9295,-95.0351
3,7.03236,33.5781,-56.6894,-32.8597,-33.3295,-49.8268,-99.3741
3,7.53236,33.5781,-65.7909,-27.9386,-36.4427,-48.056,-92.2203
3,8.03236,33.5781,-70.1022,-29.2893,-35.8491,-40.2018,-98.4513
3,8.53236,33.5781,-70.3966,-31.1931,-37.696,-37.579,-91.8815
3,9.03236,33.5781,-78.8228,-36.0751,-35.1057,-42.1714,-93.9188
3,9.53236,33.5781,-64.8855,-43.6474,-44.8774,-46.8751,-92.7924
3,10.0324,33.5781,-66.3553,-33.8317,-32.6222,-54.7591,-91.426
3,10.5324,33.5781,-73.2902,-36.9378,-31.9741,-39.9944,-91.4958
3,11.0324,33.5781,-84.3106,-39.9376,-38.1108,-42.9271,-92.7459
3,11.5324,33.5781,-73.0965,-34.7232,-34.7622,-43.0618,-107.818
3,12.0324,33.5781,-68.3695,-32.6176,-29.7669,-45.4137,-89.6069
3,12.5324,33.5781,-69.8563,-34.5359,-35.769,-52.1579,-99.9618
3,13.0324,33.5781,-75.258,-41.7932,-25.9823,-63.4859,-90.4802
3,13.5324,33.5781,-77.4367,-35.5484,-34.9506,-41.7783,-95.7399
3,14.0324,33.5781,-83.0372,-37.4728,-25.992,-40.7195,-94.2302
3,14.5324,33.5781,-74.1157,-36.7013,-34.11,-55.2676,-99.9641
3,15.0324,33.5781,-75.592,-34.3212,-35.27,-42.6763,-94.1974
3,15.5324,33.5781,-76.0525,-38.7143,-28.1078,-45.9372,-96.8111
3,16.0324,33.5781,-86.104,-41.9843,-26.8417,-45.4472,-96.5093
3,16.5324,33.5781,-85.0316,-37.5447,-26.478,-41.2899,-94.2223
3,17.0324,33.5781,-78.382,-46.574,-40.5564,-47.286,-97.6808
3,17.5324,33.5781,-84.4037,-55.1596,-25.0318,-41.3481,-96.7394
3,18.0324,33.5781,-87.1815,-40.2295,-38.2563,-43.8199,-107.308
3,18.5324,33.5781,-84.8611,-36.8375,-25.9169,-36.2994,-99.069
3,19.0324,33.5781,-82.9062,-38.379,-28.6691,-36.7452,-100.412
3,19.5324,33.5781,-85.4194,-40.9806,-24.9767,-33.8858,-96.8882
3,20.0324,33.5781,-80.6512,-46.3034,-22.8142,-36.4862,-94.859
3,20.5324,33.5781,-87.7975,-39.4067,-23.4611,-47.3021,-104.134
3,21.0324,33.5781,-80.4313,-42.2468,-25.0281,-51.0804,-94.421
3,21.5324,33.5781,-79.6217,-41.1771,-22.5062,-36.7805,-99.0071
3,22.0324,33.5781,-84.0354,-45.7207,-28.8686,-37.3576,-92.3038
3,22.5324,33.5781,-84.0861,-42.9653,-29.8458,-46.7736,-97.1734
3,23.0324,33.5781,-81.6717,-51.9617,-34.7139,-38.6145,-90.3203
3,23.5324,33.5781,-79.1139,-37.1485,-20.541,-36.9469,-95.16
3,24.0324,33.5781,-85.0116,-38.6727,-23.7177,-43.9443,-88.3535
3,24.5324,33.5781,-79.5183,-37.0021,-27.3589,-40.3947,-89.5334
3,25.0324,33.5781,-80.3488,-38.479,-32.4609,-37.5208,-93.8684
3,25.5324,33.5781,-81.0297,-57.0521,-31.0104,-45.3966,-94.7811
3,26.0324,33.5781,-77.2579,-42.0686,-34.2529,-38.2421,-93.2732
3,26.5324,33.5781,-83.7189,-43.2902,-23.618,-37.6838,-101.287
3,27.0324,33.5781,-85.3368,-42.4375,-36.8697,-35.2932,-91.6747
3,27.5324,33.5781,-86.0092,-46.2855,-31.2131,-35.3033,-91.7403
3,28.0324,33.5781,-81.1081,-47.9264,-30.0385,-29.6155,-86.6228
3,28.5324,33.5781,-82.7811,-49.0967,-41.5741,-36.2387,-89.3968
3,29.0324,33.5781,-74.9434,-51.794,-33.257,-34.8087,-99.8551
3,29.5324,33.5781,-78.3683,-38.6759,-30.4015,-31.0954,-96.036
3,30.0324,33.5781,-76.9523,-43.8771,-33.5732,-32.1994,-94.5625
3,30.5324,33.5781,-79.2316,-40.0877,-35.026,-43.3477,-87.3089
3,31.0324,33.5781,-84.0034,-37.837,-35.1495,-46.6038,-90.7648
3,31.5324,33.5781,-89.2279,-46.2977,-31.1139,-45.2482,-93.0135
3,32.0324,33.5781,-83.8034,-44.0389,-39.0041,-46.4307,-85.5764
3,32.5324,33.5781,-81.0418,-47.035,-33.727,-36.1273,-95.3999
3,33.0324,33.5781,-78.6971,-45.2668,-40.3245,-34.7486,-88.7135
3,33.5324,33.5781,-76.4114,-52.6139,-40.9178,-37.9955,-91.0706
3,34.0324,33.5781,-77.373,-41.1977,-40.7936,-33.3456,-94.3397
3,34.5324,33.5781,-76.2215,-39.2876,-42.1132,-36.0908,-91.2159
3,35.0324,33.5781,-80.6425,-37.5535,-36.4192,-35.9585,-88.528
3,35.5324,33.5781,-79.7595,-37.7426,-30.8424,-49.2459,-89.5789
3,36.0324,33.5781,-90.6943,-37.3618,-38.0972,-38.4023,-70.3317
3,36.5324,33.5781,-83.1794,-37.2154,-40.5541,-44.0454,-72.9251
3,37.0324,33.5781,-90.5977,-36.0305,-34.904,-32.4294,-87.6404
3,37.5324,33.5781,-86.3275,-39.3795,-35.7268,-35.8204,-99.6748
3,38.0324,33.5781,-82.8662,-45.4321,-37.5038,-33.0398,-74.9138
3,38.5324,33.5781,-82.614,-41.1782,-36.1946,-31.1024,-66.3831
3,39.0324,33.5781,-80.1922,-46.1571,-47.6166,-33.4895,-77.0966
3,39.5324,33.5781,-82.0805,-53.591,-47.9221,-37.6321,-72.7123
3,40.0324,33.5781,-81.2902,-58.3343,-37.2952,-36.4495,-60.6583
3,40.5324,33.5781,-82.7218,-41.0296,-38.8025,-36.5899,-59.6304
3,41.0324,33.5781,-86.2456,-39.1999,-39.9196,-44.6188,-70.6048
3,41.5324,33.5781,-88.3058,-38.4875,-47.8226,-34.9914,-67.8381
3,42.0324,33.5781,-90.0088,-38.2162,-38.7439,-36.0538,-61.9919
3,42.5324,33.5781,-89.2595,-41.2235,-40.9223,-38.7338,-55.1668
3,43.0324,33.5781,-88.5871,-41.43,-36.204,-38.8948,-59.4108
3,43.5324,33.5781,-85.1123,-41.1561,-41.282,-33.6875,-56.8786
3,44.0324,33.5781,-85.9285,-46.6021,-37.0882,-33.3697,-70.0967
3,44.5324,33.5781,-86.3725,-52.9982,-37.9864,-42.6016,-61.1488
3,45.0324,33.5781,-84.1288,-44.6503,-39.8099,-37.3682,-59.0251
3,45.5324,33.5781,-83.4111,-49.6254,-45.0559,-41.3147,-54.0679
3,46.0324,33.5781,-82.5492,-50.3316,-40.8081,-32.0324,-69.648
3,46.5324,33.5781,-80.8508,-41.7953,-33.9572,-41.64,-51.153
3,47.0324,33.5781,-77.6793,-40.9383,-34.5775,-30.8581,-57.5802
3,47.5324,33.5781,-76.005,-50.4152,-46.4915,-35.4556,-53.642
3,48.0324,33.5781,-76.2717,-42.7781,-35.2962,-37.3327,-54.8645
3,48.5324,33.5781,-75.0304,-50.0027,-36.0954,-41.6778,-46.909
3,49.0324,33.5781,-78.7463,-43.3921,-33.7597,-30.8523,-58.3888
3,49.5324,33.5781,-78.678,-49.2388,-34.1536,-38.8575,-58.2646
3,50.0324,33.5781,-81.5886,-49.2643,-39.5854,-32.6989,-48.7354
3,50.5324,33.5781,-83.5602,-49.3703,-45.7542,-29.2167,-45.939
3,51.0324,33.5781,-79.8792,-49.6763,-38.9463,-33.8071,-50.6402
3,51.5324,33.5781,-82.0533,-44.121,-45.5898,-30.195,-52.1384
3,52.0324,33.5781,-82.375,-47.2246,-41.7708,-32.2528,-56.3058
3,52.5324,33.5781,-83.5566,-49.1568,-42.0969,-29.3316,-55.2774
3,53.0324,33.5781,-83.6378,-43.876,-47.7351,-30.8379,-47.8722
3,53.5324,33.5781,-86.3319,-43.849,-51.435,-22.3968,-43.5679
3,54.0324,33.5781,-82.4647,-39.3158,-50.8685,-25.8973,-58.2606
3,54.5324,33.5781,-89.568,-48.9946,-39.0662,-28.2834,-48.4285
3,55.0324,33.5781,-83.7415,-39.9305,-38.2918,-22.0332,-45.9381
3,55.5324,33.5781,-83.1211,-45.893,-39.1752,-27.1435,-39.1151
3,2.53236,34.0781,-36.8035,-25.1759,-41.4245,-42.7285,-104.214
3,3.03236,34.0781,-47.8141,-33.9667,-37.5426,-39.5395,-99.3375
3,3.53236,34.0781,-59.2007,-24.1388,-37.4811,-45.3056,-103.626
3,4.03236,34.0781,-54.2583,-28.5511,-39.489,-37.1314,-104.267
3,4.53236,34.0781,-53.0954,-25.7244,-36.6993,-44.3394,-93.9565
3,5.03236,34.0781,-68.0697,-28.029,-31.4711,-37.301,-93.7886
3,5.53236,34.0781,-53.0462,-27.4862,-35.2927,-46.4433,-98.8033
3,6.03236,34.0781,-54.0414,-34.1935,-34.0871,-44.5654,-93.3148
3,6.53236,34.0781,-62.4978,-32.0761,-41.2946,-48.5039,-108.77
3,7.03236,34.0781,-60.4964,-30.5142,-30.5218,-39.4832,-96.3522
3,7.53236,34.0781,-61.5513,-31.8267,-32.6355,-54.1914,-92.8168
3,8.03236,34.0781,-75.2061,-41.1887,-46.4653,-38.3619,-103.089
3,8.53236,34.0781,-67.37,-30.2716,-36.6171,-39.7445,-95.0472
3,9.03236,34.0781,-70.6158,-36.5706,-35.7874,-46.5175,-101.197
3,9.53236,34.0781,-65.8987,-56.1608,-35.3673,-43.5018,-96.3262
3,10.0324,34.0781,-72.1868,-40.5422,-39.9465,-40.3724,-95.2893
3,10.5324,34.0781,-70.272,-40.2973,-35.4516,-43.8958,-99.1311
3,11.0324,34.0781,-82.3025,-33.3337,-35.8242,-39.5533,-92.2215
3,11.5324,34.0781,-76.817,-34.77,-31.1988,-37.4754,-120.078
3,12.0324,34.0781,-71.8107,-34.1776,-33.2376,-39.7229,-93.8191
3,12.5324,34.0781,-85.2806,-30.0027,-31.554,-50.513,-97.354
3,13.0324,34.0781,-72.5203,-48.688,-31.8215,-44.5194,-101.562
3,13.5324,34.0781,-77.4949,-53.3675,-38.5261,-66.4828,-95.8832
3,14.0324,34.0781,-78.0871,-43.3514,-28.2132,-43.4525,-97.1401
3,14.5324,34.0781,-75.0171,-41.1364,-25.6859,-60.154,-95.9967
3,15.0324,34.0781,-80.2859,-48.602,-44.4391,-46.5659,-97.5436
3,15.5324,34.0781,-76.986,-45.242,-32.2388,-56.4254,-94.3186
3,16.0324,34.0781,-80.5099,-42.9528,-29.8894,-41.8932,-94.651
3,16.5324,34.0781,-78.2092,-48.2527,-30.8193,-39.0853,-91.071
3,17.0324,34.0781,-82.0655,-51.0359,-27.0068,-39.3129,-94.0239
3,17.5324,34.0781,-80.7987,-36.6684,-29.3787,-43.7467,-91.4703
3,18.0324,34.0781,-96.2811,-44.2202,-32.8029,-41.0817,-96.4616
3,18.5324,34.0781,-77.0417,-40.5535,-32.579,-38.9417,-91.6015
3,19.0324,34.0781,-86.2529,-35.3684,-29.9979,-37.8211,-92.7742
3,19.5324,34.0781,-82.5847,-57.5384,-24.7813,-44.649,-89.2981
3,20.0324,34.0781,-82.7373,-37.2737,-23.6769,-46.5595,-94.7475
3,20.5324,34.0781,-89.2139,-39.2296,-25.1887,-47.3459,-93.2015
3,21.0324,34.0781,-84.8106,-40.6212,-28.7178,-43.9786,-93.8699
3,21.5324,34.0781,-110.028,-44.4537,-28.0772,-40.4453,-92.3806
3,22.0324,34.0781,-81.9515,-37.6795,-26.3278,-40.4434,-89.9336
3,22.5324,34.0781,-89.3947,-34.043,-28.4742,-39.9041,-90.9043
3,23.0324,34.0781,-83.9073,-38.3116,-27.7172,-47.4651,-91.5681
3,23.5324,34.0781,-82.7024,-37.1901,-31.536,-41.8347,-98.1378
3,24.0324,34.0781,-87.0681,-38.6709,-26.0912,-45.8072,-111.72
3,24.5324,34.0781,-82.7975,-39.8122,-23.477,-34.1629,-92.7679
3,25.0324,34.0781,-82.5759,-37.3623,-20.8213,-32.3746,-94.7142
3,25.5324,34.0781,-86.7334,-39.7196,-27.5518,-34.3691,-95.6174
3,26.0324,34.0781,-94.1936,-41.2752,-31.2624,-33.7845,-94.1705
3,26.5324,34.0781,-80.9071,-41.9714,-26.3619,-32.7651,-107.831
3,27.0324,34.0781,-92.7437,-57.7026,-43.9682,-38.5232,-89.2973
3,27.5324,34.0781,-76.8918,-42.7136,-43.5179,-41.5243,-94.2494
3,28.0324,34.0781,-77.6575,-46.2141,-27.3085,-34.1777,-91.5937
